ID-EVENTO,TITULO,PRECIO,GRATUITO,LARGA-DURACION,DIAS-SEMANA,DIAS-EXCLUIDOS,FECHA,FECHA-FIN,HORA,DESCRIPCION,CONTENT-URL,TITULO-ACTIVIDAD,URL-ACTIVIDAD,URL-INSTALACION,NOMBRE-INSTALACION,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TIPO,Column
7649357,Actividades infantiles en el Centro Cultural Jos� Luis L�pez V�zquez. Cuentacuentos. Duende Brinco y el libro de los cuentos. Asociaci�n Educativa Alere,,0,0,"L,M,X,J,V,S,D",,2014-10-26T00:00:00Z,2014-10-26T23:59:00Z,12:00,,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=36a8dd08896a8410VgnVCM2000000c205a0aRCRD,Actividades infantiles en el Centro Cultural Jos� Luis L�pez V�zquez. Cuentacuentos. Duende Brinco y el libro de los cuentos. Asociaci�n Educativa Alere,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=17f633f9486a8410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b790e37de110f210VgnVCM1000000b205a0aRCRD,Centro Cultural Jos� Luis L�pez V�zquez (San Blas - Canillejas),451540,4477716,40.44680952522216,-3.572752879108079,/contenido/actividades/ActividadesInfantiles,
7672478,Actividades infantiles. Centro Cultural San Juan Bautista (Ciudad Lineal). Noviembre 2014. Escondite /Amagatall,,1,0,"L,M,X,J,V,S,D",,2014-11-28T00:00:00Z,2014-11-28T23:59:00Z,18:00,Compa��a: La Coja Dansa P�blico: Infantil y familiar Sinopsis: Narra la aventura de unos padres que persiguen a su hija cuando �sta sale volando agarrada a un globo. ,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8bf2e2df57ae8410VgnVCM2000000c205a0aRCRD,Actividades infantiles. Centro Cultural San Juan Bautista (Ciudad Lineal). Noviembre 2014. Escondite /Amagatall,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d0a6ab1386ae8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=618b1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural San Juan Bautista (Ciudad Lineal),444312,4478369,40.45225632102225,-3.6580521091902645,/contenido/actividades/ActividadesInfantiles,
7654812,Actividades infantiles. Las historias de Merche,,0,0,"L,M,X,J,V,S,D",,2014-10-11T00:00:00Z,2014-10-11T23:59:00Z,12:00,,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b9481578f90c8410VgnVCM1000000b205a0aRCRD,Actividades infantiles. Centro El Madro�o. Octubre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=adb67acec80c8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=57b63d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural el Madro�o (Vic�lvaro),448466,4473127,40.405283650744316,-3.6086278232922804,/contenido/actividades/ActividadesInfantiles,
7639518,Actividades y actividades infantiles. Casa del lector,,0,1,"L,M,X,J,V,S,D",,2014-09-20T00:00:00Z,2014-12-13T23:59:00Z,00:00,"  11:15 y 12:15 horas. Tr�o de Ases. Impartido por Teresa Corchete . Nube. Club que invita a ni�os y ni�as de 3 a 6 a�os a formar parte de un grupo en el que podr�n aprender y divertirse con la lectura y la tecnolog�a. Contin�a los s�bados 4 y 18 de octubre; 8 y 29 de noviembre y 13 de diciembre de 2014. (3-6 a�os. Incripci�n previa). 
  17 horas. Taller de narraci�n y creaci�n: Ni p�o Pi.  Impartido por Sara Iglesias. Nube. P�o p�o que yo s� he sido... El folclore es el juguete interactivo por excelencia. El tradicional esquema de pregunta y respuesta dar� lugar a las distintas narraciones de las que consta sesi�n. Canciones en formato libro y libros sin texto, de los que surge un cuento colectivo, estar�n acompa�ados de un conjunto de elementos que ambientan la narraci�n y entre los que se encuentran las tabletas digitales. Los animales de la granja son los protagonistas pero entre ellos hay alguno que no dice ni p�o... (9 meses-2 a�os. Inscripci�n previa) 
  18:30 horas. Taller de narraci�n y creaci�n: 'Cuentos desde la ventana'.  Impartido por Sara Iglesias. Nube. Casi, casi de cristal. Estos cuentos tan delicados una vez contados se tienen que guardar. El formato de los libros y el soporte en el que se pueden narrar, se convierte en objeto de an�lisis, estudio y experimentaci�n. La ventana siempre ha sido un elemento de comunicaci�n y conexi�n al mundo exterior que, en esta sesi�n, adopta la utilidad de contener narrativo. A partir de varios ejemplos en los que los personajes y los paisajes se construyen por la suma de elementos, los participantes crear�n su propia historia. (4-5 a�os. Incripci�n previa). 
  19 horas. Cine. Trilog�a de la Biblioteca Nacional de Israel, dep�sito de memoria.  Stefan Zweig, de Edgardo Cozarinsky (1996). Auditorio.  VOSE . Digital. Duraci�n: 48 minutos (Entrada libre hasta completar aforo). 
   ",http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cf6fb0cb67388410VgnVCM2000000c205a0aRCRD,Actividades. Casa del lector,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1a59d23155388410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9eee15d21d5ee310VgnVCM2000000c205a0aRCRD,Casa del Lector,440824,4471863,40.3933877847248,-3.698565632659468,/contenido/actividades/Peliculas,
7654668,Actividades. Actuaci�n del Coro Rociero 'Oro Viejo',,0,0,"L,M,X,J,V,S,D",,2014-10-24T00:00:00Z,2014-10-24T23:59:00Z,19:00,,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8ad97acec80c8410VgnVCM1000000b205a0aRCRD,Actividades. Programaci�n del Centro El Madro�o. Octubre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a7c55aab080c8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=57b63d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural el Madro�o (Vic�lvaro),448466,4473127,40.405283650744316,-3.6086278232922804,,
7654679,Actividades. Actuaci�n del Grupo de Baile 'Aire Nuevo' de Vic�lvaro,,0,0,"L,M,X,J,V,S,D",,2014-10-25T00:00:00Z,2014-10-25T23:59:00Z,18:00,,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cfb97acec80c8410VgnVCM1000000b205a0aRCRD,Actividades. Programaci�n del Centro El Madro�o. Octubre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a7c55aab080c8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=57b63d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural el Madro�o (Vic�lvaro),448466,4473127,40.405283650744316,-3.6086278232922804,,
7654166,Actividades. Actuaci�n del Grupo de Folklore Extreme�o Aires de la Serena,,0,0,"L,M,X,J,V,S,D",,2014-10-24T00:00:00Z,2014-10-24T23:59:00Z,19:00,,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=032944ba130c8410VgnVCM2000000c205a0aRCRD,Actividades. Centro Valdebernardo (Vic�lvaro). Octubre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=64f5dc5bed1b8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=69188899fc81c010VgnVCM1000000b205a0aRCRD,Centro Cultural Valdebernardo (Vic�lvaro),447388,4472529,40.39982891410407,-3.621281890570377,,
7641196,Actividades. Actuac��n del Grupo de Variedades del Centro Municipal de Mayores Maestro Alonso con motivo de las Fiestas del Pilar,,0,0,"L,M,X,J,V,S,D",,2014-10-14T00:00:00Z,2014-10-14T23:59:00Z,18:00,,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=887176fb37888410VgnVCM2000000c205a0aRCRD,Actividades. Centro Cultural Maestro Alonso,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=99ca76fb37888410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dd5b79262ef5d010VgnVCM1000000b205a0aRCRD,Centro Municipal de Mayores 'Maestro Alonso',443717,4475833,40.4293527096082,-3.664819790735596,/contenido/actividades/VisitasGuiadasTuristicas,
7641180,Actividades. Aires de Espa�a,,0,0,"L,M,X,J,V,S,D",,2014-10-12T00:00:00Z,2014-10-12T23:59:00Z,18:00,Actuaci�n especial con motivo de las Fiestas del Pilar a cargo de la Escuela de Danza 'Nieves Jim�nez'.,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e88176fb37888410VgnVCM2000000c205a0aRCRD,Actividades. Centro Cultural Maestro Alonso,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=99ca76fb37888410VgnVCM2000000c205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dd5b79262ef5d010VgnVCM1000000b205a0aRCRD,Centro Municipal de Mayores 'Maestro Alonso',443717,4475833,40.4293527096082,-3.664819790735596,/contenido/actividades/VisitasGuiadasTuristicas,
7673268,Actividades. Centro Cultural Pr�ncipe de Asturias (Ciudad Lineal). Actividades infantiles: La casa del abuelo,,1,0,"L,M,X,J,V,S,D",,2014-11-29T00:00:00Z,2014-11-29T23:59:00Z,18:00," Compa��a : La Rous Teatro  P�blico : Infantil y familiar  Sinopsis : El abuelo vive en su rutina. Un d�a, sus piernas deciden dejar de caminar, y poco a poco se va apagando. Cuando el abuelo se marcha para siempre, lo que quedan construyen una casa muy cerca de �l para que no se sienta solo.",http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9022ebfbe9ee8410VgnVCM1000000b205a0aRCRD,Actividades. Centro Cultural Pr�ncipe de Asturias (Ciudad Lineal). Actividades infantiles: Noviembre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=96fdebfbe9ee8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d1ca1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Pr�ncipe de Asturias (Ciudad Lineal),446054,4476600,40.43641736294729,-3.637346971302506,/contenido/actividades/ActividadesInfantiles,
7673265,Actividades. Centro Cultural Pr�ncipe de Asturias (Ciudad Lineal). Actividades infantiles: Los n�ufragos y la isla perdida,,1,0,"L,M,X,J,V,S,D",,2014-11-08T00:00:00Z,2014-11-08T23:59:00Z,18:00," Compa��a : Le Petit Comedian  P�blico : Infantil y familiar  Sinopsis : Trist�n y Jean Baptiste, dos exploradores camino de las tierras v�rgenes de �frica, se despiertan en mitad del oc�ano, en una balsa hecha con los restos del nav�o en el que viajaban. Pronto descubrir�n que han sido rescatados?",http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ce70ebfbe9ee8410VgnVCM1000000b205a0aRCRD,Actividades. Centro Cultural Pr�ncipe de Asturias (Ciudad Lineal). Actividades infantiles: Noviembre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=96fdebfbe9ee8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d1ca1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Pr�ncipe de Asturias (Ciudad Lineal),446054,4476600,40.43641736294729,-3.637346971302506,/contenido/actividades/ActividadesInfantiles,
7673097,Actividades. Centro Cultural Pr�ncipe de Asturias (Ciudad Lineal). Noviembre 2014. Cine: Vivir es f�cil con los ojos cerrados,,1,0,"L,M,X,J,V,S,D",,2014-11-28T00:00:00Z,2014-11-28T23:59:00Z,19:00,Director: David Trueba P�blico: Para todos los p�blicos,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4aaeac4b87ee8410VgnVCM1000000b205a0aRCRD,Actividades. Centro Cultural Pr�ncipe de Asturias (Ciudad Lineal). Noviembre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4a88ac4b87ee8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d1ca1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Pr�ncipe de Asturias (Ciudad Lineal),446054,4476600,40.43641736294729,-3.637346971302506,/contenido/actividades/Peliculas,
7673230,Actividades. Centro Cultural Pr�ncipe de Asturias (Ciudad Lineal). Noviembre 2014. Exposici�n Segunda vida,,1,1,"L,M,X,J,V,S,D",,2014-11-01T00:00:00Z,2014-11-29T23:59:00Z,00:00,FRANCISCO SANTAMAR�A OLVEIRA Modalidad: Manualidades con materiales desechables,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=87abebfbe9ee8410VgnVCM1000000b205a0aRCRD,Actividades. Centro Cultural Pr�ncipe de Asturias (Ciudad Lineal). Noviembre 2014,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4a88ac4b87ee8410VgnVCM1000000b205a0aRCRD,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d1ca1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Pr�ncipe de Asturias (Ciudad Lineal),446054,4476600,40.43641736294729,-3.637346971302506,/contenido/actividades/Exposiciones,
